dy,S,mu
2.4333663166085113,1,1.1283
1.6876044310233604,1,1.1283
0.03702385892476978,1,1.1283
1.6987973369509244,1,1.1283
-1.2014395303108842,0,-0.2132
-0.37569061448608104,0,-0.2132
-0.4913867494349483,0,-0.2132
-1.1865911345266518,0,-0.2132
0.4026291671885769,1,1.1283
1.7067920764491185,1,1.1283
0.34676722148510186,1,1.1283
1.5136488373692434,1,1.1283
1.1047692065039645,1,1.1283
0.286541750473701,1,1.1283
1.5437361752229466,1,1.1283
1.357695413691991,1,1.1283
1.1766402416832082,1,1.1283
-0.10392085368077586,1,1.1283
0.8722657212726601,1,1.1283
2.3610929324497243,1,1.1283
1.340208424235973,1,1.1283
2.255078012309271,1,1.1283
1.3378279994232245,1,1.1283
0.23724145674076813,1,1.1283
0.23566070654123283,1,1.1283
0.7602814163077481,1,1.1283
1.007402869992329,1,1.1283
0.8056001815659347,1,1.1283
1.4560107526064576,1,1.1283
1.55604142485464,1,1.1283
3.5103447790140647,1,1.1283
0.7587163823660048,1,1.1283
1.3946197094170898,1,1.1283
1.574542728711472,1,1.1283
2.3865032208539354,1,1.1283
1.7523187775533515,1,1.1283
0.8968737542316583,1,1.1283
0.2833943535890574,1,1.1283
-0.5233428893592054,0,-0.2132
-1.1893409036043083,0,-0.2132
0.4045478883950686,1,1.1283
1.71227290637363,1,1.1283
1.0141456231272932,1,1.1283
1.2086457735378044,1,1.1283
0.9468726542093596,1,1.1283
1.875318611332523,1,1.1283
2.423520627553885,1,1.1283
0.9141438813511109,1,1.1283
-1.030058869405379,0,-0.2132
0.5761452087974891,0,-0.2132
-1.4378231101994845,0,-0.2132
-1.771304712134607,0,-0.2132
-0.5020218396286983,0,-0.2132
-1.2882641862165958,0,-0.2132
1.15056189123252,0,-0.2132
1.0921731745195322,0,-0.2132
-1.6196948578498782,0,-0.2132
-2.1867892754911926,0,-0.2132
-2.726272758987097,0,-0.2132
0.39073416627927315,0,-0.2132
-0.06437847138975522,0,-0.2132
-0.13880064479941923,0,-0.2132
0.03063822375220296,0,-0.2132
-0.6808778597228979,0,-0.2132
-0.07869299463194696,0,-0.2132
0.004371081650667463,0,-0.2132
-0.03955987279385331,1,1.1283
0.7527809940733,1,1.1283
0.2733176892793604,1,1.1283
2.6442127111722886,1,1.1283
0.07281607760678832,1,1.1283
1.0272167876954308,1,1.1283
1.6419849356574332,1,1.1283
3.164870026452943,1,1.1283
0.04202663200814705,1,1.1283
0.02041072314173087,1,1.1283
0.38873024820848723,1,1.1283
1.9797952783663233,1,1.1283
0.1509427815641949,0,-0.2132
1.4994259402930286,1,1.1283
-0.3782472434768327,1,1.1283
0.9427051611082373,1,1.1283
1.3613577972276203,1,1.1283
1.0588382873259181,1,1.1283
1.5714847536236791,1,1.1283
-0.09902190339321248,1,1.1283
1.6027474231519547,1,1.1283
1.3549009541512738,1,1.1283
2.2927773177196737,1,1.1283
1.4635145859653391,1,1.1283
1.3296799959018482,1,1.1283
1.560758128119725,1,1.1283
1.1213719157790012,1,1.1283
1.042709311538807,1,1.1283
0.3819592853197086,1,1.1283
1.7214164071887705,1,1.1283
-0.08703363150665666,1,1.1283
2.8107071414038542,1,1.1283
0.8314129646919197,0,-0.2132
-0.6358873482274621,0,-0.2132
-0.3449423789130072,0,-0.2132
0.9828935964080313,1,1.1283
1.7340258553893375,1,1.1283
1.0302209129118032,1,1.1283
1.3780420668568256,1,1.1283
-1.313117317279584,0,-0.2132
-0.9564455968704687,0,-0.2132
-1.1281368253959825,0,-0.2132
0.5197500997344786,0,-0.2132
0.170848052361743,0,-0.2132
0.12141502529328657,0,-0.2132
0.5348037962053109,0,-0.2132
0.7914534351904952,0,-0.2132
1.5705792962938323,1,1.1283
1.6158906850321137,1,1.1283
0.9188029719803507,1,1.1283
2.145369737103248,1,1.1283
1.4610876029313413,1,1.1283
0.06220717046408297,1,1.1283
-0.16112683177966425,1,1.1283
2.011132281179539,1,1.1283
0.9860615549215347,1,1.1283
1.3507819268538468,1,1.1283
0.32934137589678103,1,1.1283
1.2127802827331018,1,1.1283
0.4327899439697368,1,1.1283
0.10493007603176197,1,1.1283
1.1417714579387785,1,1.1283
1.485915907582097,1,1.1283
1.1852632376886723,1,1.1283
2.7207719772989183,1,1.1283
1.5347068258589671,1,1.1283
1.6636451986779957,1,1.1283
1.0056687874120671,1,1.1283
-0.2721442606346306,1,1.1283
1.157043080195943,1,1.1283
-0.9146706946446092,0,-0.2132
-0.8597343864769432,0,-0.2132
-0.5790688796709199,0,-0.2132
0.1853986986122477,0,-0.2132
0.18535021058032713,0,-0.2132
1.7411623762505382,1,1.1283
2.095983185106103,1,1.1283
-0.38331714846366727,1,1.1283
1.3968153455326164,1,1.1283
-0.09355216766565988,1,1.1283
2.088959774953995,1,1.1283
1.4548524646065009,1,1.1283
2.359879596941555,1,1.1283
1.4227952303660985,1,1.1283
-0.6470700482286214,0,-0.2132
-1.0437044012603374,0,-0.2132
0.31487546785969167,1,1.1283
1.1723268463178813,1,1.1283
2.184471432801303,1,1.1283
2.7650077852764436,1,1.1283
1.9933812634329695,1,1.1283
0.2042768733833702,1,1.1283
1.574993225452511,1,1.1283
-0.4578062373335138,1,1.1283
1.6213995222234252,1,1.1283
1.590668107042618,1,1.1283
0.6445257870332546,0,-0.2132
0.34984153135383,0,-0.2132
-0.9391812050958808,0,-0.2132
0.30959435259089285,0,-0.2132
-1.6120013689220685,0,-0.2132
-1.3346930257308034,0,-0.2132
-0.11924843223944495,0,-0.2132
0.34612295099007895,0,-0.2132
2.4778399445584363,1,1.1283
0.964405828369862,0,-0.2132
0.6955333811242425,0,-0.2132
-0.21781862522029594,0,-0.2132
0.5771729293365633,0,-0.2132
-0.28246628112242006,0,-0.2132
1.9333178348869828,1,1.1283
0.43276307267463754,1,1.1283
0.5892157668556748,1,1.1283
1.877211680799728,1,1.1283
1.2821245514572348,1,1.1283
0.7794958934666482,1,1.1283
0.5432575684361142,1,1.1283
0.016402974909446533,1,1.1283
1.770476533493913,1,1.1283
0.5856175774069738,1,1.1283
1.3433361580590775,1,1.1283
0.8465270157225238,1,1.1283
-0.9282509213123382,0,-0.2132
-0.8551702299013422,0,-0.2132
0.020767377355074224,0,-0.2132
-0.1181318134296005,0,-0.2132
-0.5482292102196089,0,-0.2132
-0.4775125725040953,0,-0.2132
-0.17348642437214223,0,-0.2132
-0.13675819531659705,0,-0.2132
-0.6223577369684942,0,-0.2132
-1.201423653495389,0,-0.2132
-0.23690981323787275,0,-0.2132
-0.09873319301476965,0,-0.2132
-0.26204439381703903,0,-0.2132
-0.9069910131000247,0,-0.2132
-0.1805163663195466,0,-0.2132
-0.7372554119381701,0,-0.2132
-0.0255266357543531,1,1.1283
-0.7899223616558569,0,-0.2132
9.120068969914463e-06,0,-0.2132
-0.8873161515969061,0,-0.2132
0.32002400567537614,0,-0.2132
-1.070662390920669,0,-0.2132
-0.07080827311448482,0,-0.2132
0.5931936957536013,1,1.1283
0.710801200139522,1,1.1283
1.598030490039759,1,1.1283
1.8092380103324985,1,1.1283
0.07715226091894145,1,1.1283
2.5809563170929937,1,1.1283
1.5286267194231888,1,1.1283
0.9472665543793731,1,1.1283
0.39487399865621897,1,1.1283
2.3772655675413006,1,1.1283
1.0362001136417587,1,1.1283
0.9909581056025344,0,-0.2132
-0.39385185619791363,0,-0.2132
0.31950225600085963,0,-0.2132
0.046582816478374034,1,1.1283
2.246223514181734,1,1.1283
-0.08001831192593924,0,-0.2132
-1.2251413932598834,0,-0.2132
1.3097950610796671,1,1.1283
1.6438247601999483,1,1.1283
-0.45095298757323543,1,1.1283
1.184566455350863,1,1.1283
0.16888164545748852,1,1.1283
2.539008364304453,1,1.1283
1.0459862256537094,1,1.1283
0.5886716358347958,1,1.1283
0.6559609393759411,1,1.1283
-0.6509271670328179,0,-0.2132
-0.5885180044291072,0,-0.2132
1.2998615471231663,0,-0.2132
-0.662894094861206,0,-0.2132
0.7298296885478487,0,-0.2132
-0.012424512010142108,0,-0.2132
1.0647814349206435,1,1.1283
-0.6229842879218055,1,1.1283
2.101800368635673,1,1.1283
2.217505690112792,1,1.1283
2.1273550509411217,1,1.1283
0.721811454511867,1,1.1283
1.1096530011772967,1,1.1283
2.095047104537709,1,1.1283
-0.7324889032630402,0,-0.2132
0.34718509290712896,0,-0.2132
-0.6120895820184653,0,-0.2132
1.4023496295920583,0,-0.2132
-1.009295988888624,0,-0.2132
-1.1896907835794168,0,-0.2132
0.36050067085977444,0,-0.2132
0.029833609712180742,1,1.1283
2.265251391964525,1,1.1283
2.4823222942653436,1,1.1283
2.2263988190203525,1,1.1283
0.23407404731582654,0,-0.2132
-0.6753523613172191,0,-0.2132
-2.031200877761223,0,-0.2132
-0.13200026886609234,0,-0.2132
1.8257774779759535,1,1.1283
-0.8793786093310538,0,-0.2132
0.2512829363806355,1,1.1283
-1.0310292241493064,0,-0.2132
-0.23265590086881074,0,-0.2132
1.0598946095814146,1,1.1283
-0.1451620280792938,1,1.1283
1.4043223568248386,1,1.1283
1.9800887907908615,1,1.1283
1.1470982957080151,1,1.1283
0.7637301721465375,1,1.1283
0.30587243859141033,1,1.1283
1.1127947094947457,1,1.1283
0.9841576980134474,1,1.1283
0.899493173674313,1,1.1283
1.01470168409394,1,1.1283
-0.07435703097741693,0,-0.2132
-0.8525130432987006,0,-0.2132
-1.2894049111025498,0,-0.2132
-0.3359547396747945,0,-0.2132
-1.027528056750023,0,-0.2132
-0.508487478965311,0,-0.2132
0.8051565849794625,0,-0.2132
0.6554625185455694,0,-0.2132
-0.63014234387882,0,-0.2132
1.825556529850914,1,1.1283
0.9328593449513026,1,1.1283
0.17500378247571136,1,1.1283
-0.24942091698340507,1,1.1283
1.193690800649892,1,1.1283
2.4916600426308073,1,1.1283
1.4510085493393996,1,1.1283
0.9882517253112322,1,1.1283
-0.16573351389195923,1,1.1283
1.2704554637247503,1,1.1283
-0.22636608267544098,0,-0.2132
0.30513313089956007,0,-0.2132
1.0839209720728158,0,-0.2132
0.21776279097443058,0,-0.2132
0.11589166835573461,0,-0.2132
0.6556599057454711,0,-0.2132
-0.9987028626523728,0,-0.2132
-0.13449705961112446,0,-0.2132
-1.0237494318107263,0,-0.2132
-0.22246414219751867,0,-0.2132
-1.0716407822176295,0,-0.2132
0.47478225960276665,1,1.1283
0.38086137191452196,1,1.1283
0.9452128363323797,1,1.1283
-0.1256084783147906,1,1.1283
2.559057837395622,1,1.1283
0.9510197216880658,1,1.1283
3.2877411510713968,1,1.1283
1.0223078221988884,1,1.1283
0.8939904675349208,1,1.1283
-0.2660889839006696,1,1.1283
1.1968465908044263,1,1.1283
0.5757427178926213,1,1.1283
1.4450018718290456,1,1.1283
1.6401903516306908,1,1.1283
2.492334172681342,1,1.1283
1.6329087675274363,1,1.1283
0.28101086375881246,1,1.1283
1.3022537021464813,1,1.1283
0.1546786212633403,1,1.1283
1.7467038260308143,1,1.1283
1.226252624231712,1,1.1283
1.2099820438669822,1,1.1283
1.122419829272455,1,1.1283
0.33752806373786326,1,1.1283
1.538647958440472,1,1.1283
1.2357873737689362,1,1.1283
2.68378418179866,1,1.1283
0.2356354560517271,1,1.1283
1.6253799097302508,1,1.1283
0.056750303698133,0,-0.2132
1.0629809796654335,1,1.1283
1.59906069518448,1,1.1283
1.2679737511906428,1,1.1283
1.3382662746365193,1,1.1283
0.5626871079066759,1,1.1283
0.7263173580890686,1,1.1283
0.24050171319481828,1,1.1283
-0.047698514271376835,1,1.1283
2.25983489674253,1,1.1283
1.5848717825030179,1,1.1283
1.248732709371483,1,1.1283
-0.11535423060312011,1,1.1283
1.7844913467366688,1,1.1283
1.2105176342843,0,-0.2132
-0.059874607365365595,0,-0.2132
-1.5170423693459747,0,-0.2132
-0.7582775728077067,0,-0.2132
0.29314919829435465,0,-0.2132
0.2323442035971935,0,-0.2132
0.28382426033522745,0,-0.2132
0.4981503319894731,0,-0.2132
0.595654005053929,0,-0.2132
0.018933958911720616,0,-0.2132
-1.2667090399928527,0,-0.2132
-2.332429704767304,0,-0.2132
-0.6961076002713558,0,-0.2132
-1.1070409958379412,0,-0.2132
-0.47506030597431326,0,-0.2132
-0.08038856066311423,0,-0.2132
-0.5933053619766,0,-0.2132
-2.2713551456882537,0,-0.2132
1.1210643670447027,0,-0.2132
0.042035636013739476,0,-0.2132
-0.11923872922941633,0,-0.2132
-1.0788389289537599,0,-0.2132
-0.2504851215436742,0,-0.2132
0.8087028028094255,1,1.1283
-0.028253214100245172,1,1.1283
1.7744059653869477,1,1.1283
2.6577505645806854,1,1.1283
1.5314570744446283,1,1.1283
0.8250853864055434,1,1.1283
2.0022845046233986,1,1.1283
1.012428209057542,1,1.1283
2.2624958502308763,1,1.1283
2.158543155663895,1,1.1283
-0.9955302798040758,0,-0.2132
-0.4662744773485336,0,-0.2132
-0.883482192729317,0,-0.2132
-0.08868294959319953,0,-0.2132
-0.6111129215109378,0,-0.2132
0.7944317382651301,0,-0.2132
1.0277533121109024,0,-0.2132
1.9842397837205457,0,-0.2132
-1.1806255423702587,0,-0.2132
-0.4265657483673812,0,-0.2132
-0.32819148785664315,0,-0.2132
0.09385479489267898,0,-0.2132
1.4211673153522797,1,1.1283
0.6658014949426619,1,1.1283
1.6136413118240611,1,1.1283
1.7887232851521424,1,1.1283
1.1389841026660714,1,1.1283
1.21566974024172,1,1.1283
-0.29284685332018767,1,1.1283
0.186507176680061,1,1.1283
1.7102352061132007,1,1.1283
1.250386427212396,1,1.1283
1.162369514265181,0,-0.2132
1.7932941645048963,1,1.1283
0.6833871282798449,1,1.1283
-0.0933076786277629,1,1.1283
1.4645487937279478,1,1.1283
0.1022089267490196,1,1.1283
1.9803617403123588,1,1.1283
1.3929898660380684,1,1.1283
1.1661823176553157,1,1.1283
1.5271592820264035,1,1.1283
1.5171184036551666,1,1.1283
0.9667760447692171,1,1.1283
2.4568461071374044,1,1.1283
-0.0011677005744945568,1,1.1283
0.9861131494121708,1,1.1283
-0.10422506983177943,0,-0.2132
2.356098822242409,1,1.1283
0.012326042318316466,1,1.1283
0.5215887468252369,1,1.1283
1.9074159951325553,1,1.1283
0.9644232892137261,1,1.1283
2.219190387932649,1,1.1283
0.2858390448066114,1,1.1283
2.383056114340919,1,1.1283
0.724014577812411,1,1.1283
-0.3656648426723932,1,1.1283
1.1338575320249689,1,1.1283
0.8629543119992162,1,1.1283
0.9937014116230581,1,1.1283
0.17015723901432556,1,1.1283
1.5422585606381978,1,1.1283
1.7115687644161524,1,1.1283
0.8792517837650062,1,1.1283
1.255034604919535,1,1.1283
1.9957040950987257,1,1.1283
0.957959936452068,1,1.1283
0.03142301908421263,1,1.1283
0.7233687279476797,1,1.1283
0.5001431816771862,1,1.1283
0.7922973224025256,1,1.1283
1.3461500897900451,1,1.1283
0.6786179363506547,1,1.1283
1.290624817165255,1,1.1283
1.742297979362546,1,1.1283
1.0008767574542061,1,1.1283
0.9289865923635511,1,1.1283
1.2842521252606782,1,1.1283
-0.11681437435512732,1,1.1283
-0.02671514901774663,1,1.1283
2.438128844145908,1,1.1283
2.4979146846835523,1,1.1283
1.518353895472981,1,1.1283
0.19539228480728588,1,1.1283
1.403467037755627,1,1.1283
1.682691156268771,1,1.1283
2.7320042518067704,1,1.1283
2.2965718293274113,1,1.1283
-0.41646841877686136,0,-0.2132
-1.1686279164760527,0,-0.2132
0.9548531779362055,1,1.1283
0.2310695638034349,0,-0.2132
-0.6262120322355035,0,-0.2132
1.6229883460568553,0,-0.2132
0.36048678673398216,1,1.1283
1.3946942489694125,0,-0.2132
-0.7672601914577423,0,-0.2132
-0.6857274752560487,0,-0.2132
-1.0437736490150222,0,-0.2132
2.060358808928993,1,1.1283
1.4262549928043309,1,1.1283
2.7468180175878496,1,1.1283
1.8451394041009657,1,1.1283
0.31093889653677687,1,1.1283
1.3652357717831944,1,1.1283
1.2364723720078863,1,1.1283
0.7194094302985907,1,1.1283
2.24000891993367,1,1.1283
0.8056103764351279,1,1.1283
1.7529733272691979,1,1.1283
0.6988289691419343,1,1.1283
1.5946451359063691,1,1.1283
0.7866143986286291,1,1.1283
0.6769386654227891,1,1.1283
1.2908940495889505,1,1.1283
0.8498622567776694,1,1.1283
1.14592906385148,1,1.1283
1.3947798126369775,1,1.1283
3.1194211118625184,1,1.1283
1.7823194614830582,1,1.1283
0.8627926023267876,1,1.1283
0.43231586988014464,1,1.1283
1.3776010561445116,1,1.1283
2.4276908872392484,1,1.1283
0.49844790251779003,1,1.1283
0.7685523765194766,0,-0.2132
-1.327252332146264,0,-0.2132
-0.6588595055589497,0,-0.2132
0.0012829526659065005,0,-0.2132
-0.21103564846922435,0,-0.2132
1.2813630119240684,0,-0.2132
-0.7082156783400938,0,-0.2132
-0.5011075369491523,0,-0.2132
-0.3359058493817234,0,-0.2132
-1.5010308698938535,0,-0.2132
-0.5367350078350193,0,-0.2132
-0.5465587329303239,0,-0.2132
0.2947983791888562,0,-0.2132
0.898430124724604,1,1.1283
0.862730206197738,1,1.1283
2.416543359020367,1,1.1283
2.150951901309316,1,1.1283
0.7386635638413535,1,1.1283
0.24251786675061526,1,1.1283
-0.18683955018444692,0,-0.2132
1.1484613388597156,1,1.1283
0.2949156063109304,1,1.1283
1.3053114087382975,1,1.1283
1.5147772266214696,1,1.1283
0.22684686210443417,1,1.1283
1.1210286717506752,0,-0.2132
-0.6929796633485727,0,-0.2132
1.4908549426962818,0,-0.2132
1.3858253577569264,0,-0.2132
